Main Assembly;105N02072;CBF-POWER CORD (220V);;Xerox_image\Xerox Phaser 3428_1584559345861.png
Main Assembly;117N01769;CBF-POWER CORD (110V);;Xerox_image\Xerox Phaser 3428_1584559345861.png
Main Assembly;127N07328;MAIN FAN;;Xerox_image\Xerox Phaser 3428_1584559345861.png
Main Assembly;127N07485;DUPLEX FAN;;Xerox_image\Xerox Phaser 3428_1584559345861.png
Main Assembly;122N00259;LSU;;Xerox_image\Xerox Phaser 3428_1584559345861.png
Main Assembly;105N02118;SMPS (220V);;Xerox_image\Xerox Phaser 3428_1584559345861.png
Main Assembly;105N02119;SMPS (110V);;Xerox_image\Xerox Phaser 3428_1584559345861.png
Main Assembly;140N63217;MAIN PBA (3428/D);;Xerox_image\Xerox Phaser 3428_1584559345861.png
Main Assembly;140N63218;MAIN PBA (3428/DN);;Xerox_image\Xerox Phaser 3428_1584559345861.png
Main Assembly;105N02120;HVPS;;Xerox_image\Xerox Phaser 3428_1584559345861.png
Frame Assembly;005N01031;CLUTCH UNIT;;Xerox_image\Xerox Phaser 3428_1584559348383.png
Frame Assembly;022N02080;FEED 1 ROLLER;;Xerox_image\Xerox Phaser 3428_1584559348383.png
Frame Assembly;022N02293;FEED ROLLER;;Xerox_image\Xerox Phaser 3428_1584559348383.png
Frame Assembly;022N02292;PICK UP ROLLER ASSEMBLY;;Xerox_image\Xerox Phaser 3428_1584559348383.png
Frame Assembly 2;022N02081;EXIT ROLLER;;Xerox_image\Xerox Phaser 3428_1584559354141.png
Frame Assembly 2;002N02628;TRANSFER ROLLER;;Xerox_image\Xerox Phaser 3428_1584559354141.png
MP Feeder Assembly;002N02627;MP FEEDER ASSEMBLY;;Xerox_image\Xerox Phaser 3428_1584559358171.png
MP Feeder Assembly;121N01075;MP SOLENOID;;Xerox_image\Xerox Phaser 3428_1584559358171.png
MP Feeder Assembly;019N00742;FRICTION PAD;;Xerox_image\Xerox Phaser 3428_1584559358171.png
MP Feeder Assembly;130N01366;MP PICK UP ASSEMBLY;;Xerox_image\Xerox Phaser 3428_1584559358171.png
Main Drive Assembly;007N01561;MAIN DRIVE ASSEMBLY;;Xerox_image\Xerox Phaser 3428_1584559363710.png
Fuser Unit;126N00266;FUSER UNIT 220V;;Xerox_image\Xerox Phaser 3428_1584559366906.png
Fuser Unit;126N00265;FUSER UNIT 110V;;Xerox_image\Xerox Phaser 3428_1584559366906.png
Fuser Unit;130N01489;THERMISTOR;;Xerox_image\Xerox Phaser 3428_1584559366906.png
Fuser Unit;130N01490;THERMOSTAT;;Xerox_image\Xerox Phaser 3428_1584559366906.png
Fuser Unit;122N00261;HALOGEN LAMP 220V;;Xerox_image\Xerox Phaser 3428_1584559366906.png
Fuser Unit;122N00260;HALOGEN LAMP 110V;;Xerox_image\Xerox Phaser 3428_1584559366906.png
Fuser Unit;022N02294;HEAT ROLLER;;Xerox_image\Xerox Phaser 3428_1584559366906.png
Fuser Unit;022N02295;PRESSURE ROLLER;;Xerox_image\Xerox Phaser 3428_1584559366906.png
Cassette Tray;050N00503;CASSETTE TRAY;;Xerox_image\Xerox Phaser 3428_1584559370595.png
Cassette Tray;019N00742;FRICTION PAD;;Xerox_image\Xerox Phaser 3428_1584559370595.png
